"merchant","industry","first_charge_date","country","business_size"
"fa8d5d6f","Software","2042-04-20 00:00:00+00:00","GB","small"
"4658dea4","Specialty retail","2042-04-20 00:00:00+00:00","JP","small"
"740224c1","Business services","2042-04-20 00:00:00+00:00","US","small"
"1811ae15","Furnishing","2042-04-20 00:00:00+00:00","US","small"
"eeea208a","Healthcare","2042-04-20 00:00:00+00:00","US","small"
"ede35d04","Others","2034-08-01 00:00:00+00:00","US","small"
"97d69d72","Travel & lodging","2039-04-18 00:00:00+00:00","JP","small"
"570100df","Religion, politics & other memberships","2039-05-29 00:00:00+00:00","AU","small"
"7475e7ab","Religion, politics & other memberships","2040-04-24 00:00:00+00:00","US","small"
"49006d18","Business services","2039-11-14 00:00:00+00:00","AU","small"
"79d76e44","Personal services","2040-06-21 00:00:00+00:00","IE","small"
"29130331","Digital goods","2041-03-02 00:00:00+00:00","GB","small"
"c9de9a8e","Furnishing","2042-04-21 00:00:00+00:00","IT","small"
"ed1cdb16","Business services","2042-04-21 00:00:00+00:00","US","small"
"66a3d0be","Consulting services","2041-06-27 00:00:00+00:00","ES","small"
"5c899dd3","Merchandise","2042-04-21 00:00:00+00:00","MX","small"
"d2eb407d","Business services","2042-04-21 00:00:00+00:00","AU","small"
"a6eddd00","Software","2042-03-08 00:00:00+00:00","PL","small"
"0fde931c","Travel & lodging","2042-01-06 00:00:00+00:00","AU","small"
"6cdcbfda","Ticketing & events","2042-04-21 00:00:00+00:00","PL","small"
"4649b0a0","Personal services","2042-04-21 00:00:00+00:00","GB","small"
"b4256128","Education","2042-04-21 00:00:00+00:00","SE","small"
"7836ca98","Software","2042-04-21 00:00:00+00:00","US","small"
"939781f9","Religion, politics & other memberships","2042-04-08 00:00:00+00:00","US","small"
"51f41590","Personal services","2042-04-21 00:00:00+00:00","JP","small"
"5cfd1252","Software","2042-04-21 00:00:00+00:00","IT","small"
"3cb1c6bd","Personal services","2042-03-23 00:00:00+00:00","US","small"
"bb4df215","Food & drink","2042-04-21 00:00:00+00:00","FR","small"
"07ee8dda","Specialty retail","2042-04-21 00:00:00+00:00","IT","small"
"f07c1fe2","Software","2042-04-21 00:00:00+00:00","IT","small"
"0a38976b","Leisure","2042-04-21 00:00:00+00:00","GR","small"
"4b1816f4","Grocery & food stores","2042-04-21 00:00:00+00:00","DE","small"
"43b0db25","Business services","2042-04-21 00:00:00+00:00","FR","small"
"f9d80c77","Clothing & accessory","2042-04-21 00:00:00+00:00","US","small"
"943ec270","Religion, politics & other memberships","2042-04-21 00:00:00+00:00","AU","small"
"522f4371","Automotive parts and repair/service shops","2042-04-21 00:00:00+00:00","RO","small"
"34c43a7f","Rentals","2042-04-21 00:00:00+00:00","FR","small"
"8b255cf8","Personal services","2042-04-21 00:00:00+00:00","CA","small"
"b0c5f212","Ticketing & events","2042-04-21 00:00:00+00:00","US","small"
"945ae048","Furnishing","2042-04-21 00:00:00+00:00","IN","small"
"9b51476d","Cosmetics","2042-04-21 00:00:00+00:00","GB","small"
"4577fc4c","Digital goods","2042-04-21 00:00:00+00:00","GB","small"
"0b2fe088","Grocery & food stores","2042-04-21 00:00:00+00:00","CA","medium"
"83633307","Others","2036-09-29 00:00:00+00:00","IE","small"
"401c3fab","Cosmetics","2042-04-22 00:00:00+00:00","BE","small"
"f074e474","Software","2042-04-22 00:00:00+00:00","AU","small"
"ca21b0af","Rentals","2040-03-17 00:00:00+00:00","US","small"
"49b1ec43","Clothing & accessory","2040-10-31 00:00:00+00:00","FR","small"
"77cd5ac6","Ticketing & events","2041-04-20 00:00:00+00:00","US","small"
"05de8c11","Merchandise","2041-01-19 00:00:00+00:00","US","small"
"1934ed64","Digital goods","2042-04-22 00:00:00+00:00","IT","small"
"83432f7c","Art & photography","2042-02-16 00:00:00+00:00","US","small"
"864a84b0","Personal services","2042-04-08 00:00:00+00:00","US","small"
"489290bb","Personal services","2042-01-23 00:00:00+00:00","US","small"
"9b3b68e3","Merchandise","2042-04-22 00:00:00+00:00","US","small"
"9372157a","Clothing & accessory","2042-04-22 00:00:00+00:00","GB","small"
"ef60e2fe","Digital goods","2042-04-22 00:00:00+00:00","AT","small"
"84d80cf3","Medical services, drugs, testing labs & equipment medium","2042-04-22 00:00:00+00:00","JP","small"
"c532ea5d","Food & drink","2042-03-31 00:00:00+00:00","AU","small"
"8e4091fc","Business services","2042-04-22 00:00:00+00:00","NZ","small"
"b05671d3","Education","2042-04-22 00:00:00+00:00","US","small"
"1263c4ec","Software","2042-04-22 00:00:00+00:00","ES","small"
"216e6e97","Ticketing & events","2042-04-05 00:00:00+00:00","US","small"
"ea9943f5","Digital goods","2042-04-22 00:00:00+00:00","MX","small"
"89c41f30","Personal services","2042-04-22 00:00:00+00:00","CA","small"
"7962b97c","Travel & lodging","2042-04-22 00:00:00+00:00","US","small"
"84e5a365","Automotive parts and repair/service shops","2042-04-22 00:00:00+00:00","CA","small"
"bf0a5599","Specialty retail","2042-04-22 00:00:00+00:00","GB","small"
"971c9bd5","Software","2042-04-22 00:00:00+00:00","GB","small"
"a3c2c3c2","Charity","2042-04-22 00:00:00+00:00","US","small"
"a2a66383","Education","2042-04-22 00:00:00+00:00","AU","small"
"18098d40","Merchandise","2042-04-22 00:00:00+00:00","MX","small"
"4dcfd4ed","Education","2042-04-22 00:00:00+00:00","US","small"
"1dbf6c1d","Business services","2039-04-19 00:00:00+00:00","US","small"
"3056173e","Software","2042-04-23 00:00:00+00:00","GB","small"
"f23b220f","Merchandise","2040-05-24 00:00:00+00:00","ES","small"
"d8987f11","Personal services","2040-07-25 00:00:00+00:00","US","small"
"e7134960","Business services","2042-04-23 00:00:00+00:00","GB","small"
"56f7f06c","Automotive parts and repair/service shops","2042-03-10 00:00:00+00:00","GB","small"
"d2e0254f","Personal services","2042-03-12 00:00:00+00:00","GB","small"
"5f85c652","Clothing & accessory","2042-04-23 00:00:00+00:00","US","small"
"44a96cac","Medical services, drugs, testing labs & equipment medium","2042-04-23 00:00:00+00:00","US","small"
"48c56577","Automotive parts and repair/service shops","2042-04-23 00:00:00+00:00","EE","small"
"360e1d46","Software","2042-04-23 00:00:00+00:00","US","small"
"3d151881","Education","2042-04-23 00:00:00+00:00","SK","small"
"d47f1e67","Clothing & accessory","2042-04-23 00:00:00+00:00","BR","small"
"34e2b85b","Personal services","2042-04-23 00:00:00+00:00","US","small"
"b08b401d","Personal services","2042-04-23 00:00:00+00:00","MX","small"
"a5e2cf91","Art & photography","2042-04-24 00:00:00+00:00","GB","small"
"c6acdbd1","Specialty retail","2042-04-24 00:00:00+00:00","AU","small"
"72cd7991","Clothing & accessory","2041-06-15 00:00:00+00:00","CH","small"
"a14e066f","Leisure","2042-04-24 00:00:00+00:00","US","small"
"7d01631b","Others","2042-04-24 00:00:00+00:00","FR","small"
"3cb6710d","Others","2042-04-24 00:00:00+00:00","NL","small"
"001111d7","Transportation & car rental","2042-04-24 00:00:00+00:00","SK","small"
"b5af6b86","Rentals","2042-04-24 00:00:00+00:00","GB","small"
"5529555b","Others","2042-04-24 00:00:00+00:00","US","small"
"e215d3c2","Others","2036-10-19 00:00:00+00:00","US","small"
"5.47E+12","Art & photography","2036-02-05 00:00:00+00:00","GB","small"
"e66590a3","Travel & lodging","2038-04-30 00:00:00+00:00","ES","small"
"84246345","Grocery & food stores","2039-04-25 00:00:00+00:00","US","medium"
"9fd41949","Travel & lodging","2038-08-02 00:00:00+00:00","US","small"
"d3ed6da5","Business services","2039-02-12 00:00:00+00:00","US","small"
"9cd1db13","Religion, politics & other memberships","2039-07-23 00:00:00+00:00","US","small"
"8000e873","Ticketing & events","2042-04-25 00:00:00+00:00","US","small"
"431ed35d","Business services","2039-06-14 00:00:00+00:00","US","small"
"6a5b215e","Clothing & accessory","2039-12-28 00:00:00+00:00","GB","small"
"531922b3","Automotive parts and repair/service shops","2042-04-25 00:00:00+00:00","US","small"
"16bc2f2d","Software","2041-01-22 00:00:00+00:00","US","small"
"b2594e92","Grocery & food stores","2042-04-25 00:00:00+00:00","FR","small"
"0179bd93","Medical services, drugs, testing labs & equipment medium","2042-04-25 00:00:00+00:00","US","small"
"1872ee8f","Personal services","2042-04-25 00:00:00+00:00","CA","small"
"d5aef8d7","Business services","2042-01-25 00:00:00+00:00","GB","small"
"6178ed84","Business services","2042-04-25 00:00:00+00:00","US","small"
"f43e172c","Digital goods","2042-04-25 00:00:00+00:00","ES","small"
"f35e4de0","Software","2042-04-25 00:00:00+00:00","US","small"
"5768a6ab","Merchandise","2042-04-25 00:00:00+00:00","US","small"
"b7dbd7c1","Clothing & accessory","2042-04-25 00:00:00+00:00","MX","small"
"9087051d","Personal services","2042-03-02 00:00:00+00:00","AU","small"
"ba21ca2d","Business services","2042-04-01 00:00:00+00:00","GB","small"
"0f97071f","Education","2042-04-25 00:00:00+00:00","MX","small"
"20327ac4","Rentals","2042-04-25 00:00:00+00:00","US","small"
"ad648836","Business services","2042-04-25 00:00:00+00:00","MX","small"
"93e3d199","Personal services","2042-04-25 00:00:00+00:00","FR","small"
"5c9131aa","Personal services","2042-04-25 00:00:00+00:00","IT","small"
"8abae276","Electronics","2042-04-25 00:00:00+00:00","US","small"
"34c76778","Business services","2042-04-25 00:00:00+00:00","US","small"
"c9cddb39","Others","2042-04-25 00:00:00+00:00","US","small"
"3729bfe3","Business services","2042-04-25 00:00:00+00:00","US","small"
"16a1dd21","Business services","2042-04-25 00:00:00+00:00","JP","small"
"394c8f53","Others","2042-04-25 00:00:00+00:00","US","small"
"a61d6de4","Clothing & accessory","2042-04-26 00:00:00+00:00","CA","small"
"53a78da2","Art & photography","2042-04-26 00:00:00+00:00","FR","small"
"e5df572c","Travel & lodging","2039-10-23 00:00:00+00:00","FR","small"
"08ff401f","Leisure","2039-04-22 00:00:00+00:00","CA","small"
"a51067e1","Software","2039-08-16 00:00:00+00:00","US","medium"
"bbd7d331","Grocery & food stores","2042-04-26 00:00:00+00:00","GB","small"
"7576323b","Merchandise","2041-04-14 00:00:00+00:00","CA","small"
"6c00c7fc","Others","2042-04-26 00:00:00+00:00","NL","small"
"820c0bb3","Digital goods","2042-04-26 00:00:00+00:00","EE","small"
"6933ec22","Business services","2042-03-26 00:00:00+00:00","US","small"
"73788509","Others","2042-04-26 00:00:00+00:00","BE","small"
"eddd23d3","Medical services, drugs, testing labs & equipment medium","2042-04-26 00:00:00+00:00","GB","small"
"9cff6c8c","Personal services","2042-04-26 00:00:00+00:00","AU","small"
"79ac2d65","Business services","2042-04-26 00:00:00+00:00","US","small"
"6baa84b8","Specialty retail","2042-04-26 00:00:00+00:00","IT","small"
"ccd6537f","Personal services","2042-04-26 00:00:00+00:00","CA","small"
"831dfe88","Rentals","2042-03-29 00:00:00+00:00","AU","small"
"e717dc3b","Clothing & accessory","2042-04-26 00:00:00+00:00","IT","small"
"271eacad","Business services","2042-04-26 00:00:00+00:00","IN","small"
"40f16829","Food & drink","2042-04-26 00:00:00+00:00","AU","small"
"73613a89","Merchandise","2042-04-26 00:00:00+00:00","GB","small"
"38909bbe","Religion, politics & other memberships","2042-04-26 00:00:00+00:00","US","small"
"8ee6a053","Merchandise","2042-04-26 00:00:00+00:00","US","small"
"5fbab43d","Medical services, drugs, testing labs & equipment medium","2042-04-26 00:00:00+00:00","US","small"
"a03a425a","Business services","2042-04-26 00:00:00+00:00","US","small"
"a5370e53","Others","2042-04-26 00:00:00+00:00","JP","small"
"b610c1a3","Business services","2042-04-26 00:00:00+00:00","GB","small"
"8c67ddad","Business services","2042-04-26 00:00:00+00:00","US","small"
"123e63c9","Rentals","2042-04-26 00:00:00+00:00","GB","small"
"03e493fc","Grocery & food stores","2042-04-25 00:00:00+00:00","US","small"
"1f6b1e84","Others","2042-04-26 00:00:00+00:00","US","small"
"3d4768ef","Furnishing","2042-04-26 00:00:00+00:00","US","medium"
"b63d715a","Leisure","2042-04-26 00:00:00+00:00","US","small"
"6c5ca64b","Digital goods","2042-04-27 00:00:00+00:00","CA","small"
"17a1f2d9","Personal services","2039-10-12 00:00:00+00:00","GB","small"
"7a714a0e","Leisure","2040-07-29 00:00:00+00:00","CA","small"
"1451a96d","Cosmetics","2040-08-28 00:00:00+00:00","DK","small"
"d2a086d4","Travel & lodging","2042-04-27 00:00:00+00:00","JP","small"
"a6c88165","Software","2042-04-27 00:00:00+00:00","US","small"
"73d4193e","Specialty retail","2042-04-27 00:00:00+00:00","DE","small"
"f9bfc100","Merchandise","2042-04-27 00:00:00+00:00","JP","small"
"d657e709","Healthcare","2042-04-27 00:00:00+00:00","US","small"
"cb8e1bc9","Business services","2042-04-27 00:00:00+00:00","US","small"
"d70e4730","Rentals","2042-04-27 00:00:00+00:00","DE","small"
"f4c23e0c","Digital goods","2042-01-25 00:00:00+00:00","US","small"
"7952962e","Clothing & accessory","2042-04-27 00:00:00+00:00","US","small"
"399120fb","Personal services","2042-02-10 00:00:00+00:00","GB","small"
"99cb7269","Merchandise","2042-04-27 00:00:00+00:00","AE","small"
"6.86E+13","Personal services","2042-03-06 00:00:00+00:00","US","small"
"63f06526","Construction","2042-04-08 00:00:00+00:00","US","small"
"f92f1f50","Others","2042-04-27 00:00:00+00:00","JP","small"
"db075674","Others","2042-04-27 00:00:00+00:00","GB","small"
"2dff8206","Charity","2042-04-27 00:00:00+00:00","US","small"
"f8b7f999","Furnishing","2042-04-27 00:00:00+00:00","US","small"
"85f6dc2d","Merchandise","2042-04-27 00:00:00+00:00","BR","small"
"24cb816e","Travel & lodging","2042-04-27 00:00:00+00:00","JP","small"
"8a446613","Travel & lodging","2042-04-27 00:00:00+00:00","US","small"
"21dc6790","Construction","2042-04-27 00:00:00+00:00","JP","small"
"8a2cb8d3","Clothing & accessory","2042-04-27 00:00:00+00:00","US","small"
"9f7724a6","Personal services","2036-08-03 00:00:00+00:00","US","small"
"f3490a4e","Clothing & accessory","2037-06-18 00:00:00+00:00","GB","small"
"2bd7dae3","Personal services","0","US","small"
"cd8b3eb3","Business services","2042-04-28 00:00:00+00:00","US","small"
"48fb8d22","Business services","2042-04-28 00:00:00+00:00","US","small"
"4f26f4d0","Medical services, drugs, testing labs & equipment medium","2040-11-04 00:00:00+00:00","FR","small"
"cc073a97","Clothing & accessory","2041-06-30 00:00:00+00:00","MX","small"
"d90648fc","Software","2042-04-28 00:00:00+00:00","GB","small"
"20dbd7e9","Grocery & food stores","2042-04-28 00:00:00+00:00","AU","small"
"9be2cbf7","Software","2042-04-28 00:00:00+00:00","JP","small"
"43fd9d93","Software","2042-04-28 00:00:00+00:00","US","small"
"3e752300","Education","2042-04-28 00:00:00+00:00","JP","small"
"5f1e3595","Leisure","2042-04-28 00:00:00+00:00","GB","small"
"3b22aa12","Business services","2042-04-28 00:00:00+00:00","PL","large"
"31688849","Digital goods","2042-04-28 00:00:00+00:00","GB","small"
"5707d43e","Education","2042-04-28 00:00:00+00:00","US","small"
"2681a63e","Others","2042-04-28 00:00:00+00:00","FR","small"
"0ecd08e9","Religion, politics & other memberships","2042-04-13 00:00:00+00:00","US","small"
"dffc507b","Education","2042-04-28 00:00:00+00:00","ES","small"
"1f107613","Others","2042-04-28 00:00:00+00:00","US","small"
"ee024738","Business services","2042-04-28 00:00:00+00:00","US","small"
"6e033cac","Digital goods","2042-04-28 00:00:00+00:00","FR","small"
"e5ec4968","Business services","2042-04-28 00:00:00+00:00","US","small"
"0ad99202","Clothing & accessory","2042-04-28 00:00:00+00:00","HU","small"
"e83c0203","Business services","2042-04-28 00:00:00+00:00","JP","small"
"3999cad7","Electronics","2042-04-28 00:00:00+00:00","US","small"
"d3971397","Religion, politics & other memberships","2037-02-04 00:00:00+00:00","US","small"
"7edc2802","Personal services","2038-12-31 00:00:00+00:00","US","small"
"99cebc0b","Software","2042-04-29 00:00:00+00:00","SG","small"
"a03975c5","Others","2042-04-29 00:00:00+00:00","US","small"
"fa3eb594","Personal services","2042-04-29 00:00:00+00:00","US","small"
"880924a3","Clothing & accessory","2042-04-29 00:00:00+00:00","JP","small"
"87679a02","Merchandise","2042-04-29 00:00:00+00:00","US","small"
"73456beb","Transportation & car rental","2041-11-09 00:00:00+00:00","GB","small"
"fdb07128","Furnishing","2042-04-29 00:00:00+00:00","IT","small"
"ba377dfe","Business services","2042-04-29 00:00:00+00:00","AU","small"
"a63a4d09","Software","2042-04-29 00:00:00+00:00","US","small"
"e357e8a0","Software","2042-04-29 00:00:00+00:00","AU","small"
"cd52456b","Grocery & food stores","2042-04-29 00:00:00+00:00","MX","small"
"74b02328","Personal services","2042-04-29 00:00:00+00:00","CA","small"
"0cc2f8be","Leisure","2042-02-16 00:00:00+00:00","US","small"
"9842df81","Business services","2042-04-29 00:00:00+00:00","FR","small"
"bc55c6ed","Clothing & accessory","2042-04-29 00:00:00+00:00","MX","large"
"e9ff196c","Religion, politics & other memberships","2042-04-29 00:00:00+00:00","US","small"
"f268e204","Education","2042-04-11 00:00:00+00:00","US","small"
"0e0c61bf","Charity","2042-04-01 00:00:00+00:00","GB","small"
"5d793e22","Software","2042-04-14 00:00:00+00:00","US","small"
"434d912a","Education","2042-04-29 00:00:00+00:00","PT","small"
"f5253276","Furnishing","2042-04-29 00:00:00+00:00","PL","small"
"10c2d248","Others","2042-04-29 00:00:00+00:00","FR","small"
"4da89da7","Rentals","2042-04-27 00:00:00+00:00","GB","small"
"e21c0805","Education","2042-04-29 00:00:00+00:00","US","small"
"bf164acb","Medical services, drugs, testing labs & equipment medium","2042-04-29 00:00:00+00:00","US","small"
"2a783f5f","Rentals","2042-04-29 00:00:00+00:00","US","small"
"ce1ba5b0","Software","2042-04-29 00:00:00+00:00","SE","small"
"5f8c51fc","Business services","2042-04-29 00:00:00+00:00","US","small"
"b4110f43","Specialty retail","2042-04-29 00:00:00+00:00","US","small"
"48f53dd2","Art & photography","2042-04-29 00:00:00+00:00","US","small"
"7e44d0a6","Business services","2042-04-29 00:00:00+00:00","US","small"
"274b0f73","Food & drink","2042-04-29 00:00:00+00:00","IT","small"
"3aac0edf","Others","2035-04-06 00:00:00+00:00","US","small"
"4d716d5b","Merchandise","2042-04-30 00:00:00+00:00","IT","small"
"470e4e69","Clothing & accessory","2042-04-30 00:00:00+00:00","GB","small"
"3f85a95f","Personal services","2040-06-21 00:00:00+00:00","US","small"
"3dcb9875","Grocery & food stores","2042-04-30 00:00:00+00:00","US","small"
"398fef38","Personal services","2042-04-30 00:00:00+00:00","ES","small"
"12202917","Business services","2042-04-30 00:00:00+00:00","BR","small"
"90b71022","Business services","2042-04-30 00:00:00+00:00","LT","small"
"df4c5062","Others","2042-04-30 00:00:00+00:00","FR","small"
"c9e70b2d","Cosmetics","2042-04-30 00:00:00+00:00","NZ","small"
"9ac1bf0a","Business services","2042-04-30 00:00:00+00:00","US","small"
"8ab523cc","Business services","2042-04-30 00:00:00+00:00","US","small"
"97ffd475","Merchandise","2042-04-30 00:00:00+00:00","FR","small"
"ff034cc0","Others","2042-04-30 00:00:00+00:00","US","small"
"264ece52","Education","2037-07-11 00:00:00+00:00","US","small"
"6ea060d5","Religion, politics & other memberships","2038-10-10 00:00:00+00:00","CA","small"
"32856bd2","Business services","2039-04-19 00:00:00+00:00","US","small"
"bcc8557e","Merchandise","2041-04-06 00:00:00+00:00","CA","small"
"48eda11f","Software","2042-05-01 00:00:00+00:00","ES","small"
"c06eccba","Others","2042-05-01 00:00:00+00:00","ES","small"
"85533c6e","Leisure","2042-05-01 00:00:00+00:00","US","small"
"fb903731","Merchandise","2042-05-01 00:00:00+00:00","BR","small"
"e25df472","Business services","2042-05-01 00:00:00+00:00","US","small"
"6fa0359e","Merchandise","2042-05-01 00:00:00+00:00","PL","small"
"1691b421","Digital goods","2042-05-01 00:00:00+00:00","IT","small"
"e60796f8","Business services","2042-05-01 00:00:00+00:00","JP","small"
"7811944e","Digital goods","2042-04-15 00:00:00+00:00","GB","small"
"a8042278","Charity","2042-05-01 00:00:00+00:00","JP","small"
"97c7a85c","Others","2042-05-01 00:00:00+00:00","US","small"
"acc2e197","Digital goods","2042-05-01 00:00:00+00:00","AE","small"
"2b74ae03","Medical services, drugs, testing labs & equipment medium","2042-05-01 00:00:00+00:00","US","small"
"ff9aabb4","Software","2042-05-01 00:00:00+00:00","US","small"
"95a9b951","Personal services","2042-05-01 00:00:00+00:00","GB","small"
"1d2d119d","Merchandise","2037-06-10 00:00:00+00:00","US","small"
"085962bf","Education","2038-03-21 00:00:00+00:00","US","small"
"cd89061e","Leisure","2040-09-06 00:00:00+00:00","IT","small"
"9290df57","Travel & lodging","2042-05-02 00:00:00+00:00","MX","small"
"95afe0ff","Personal services","2040-11-14 00:00:00+00:00","US","small"
"d5c26814","Clothing & accessory","2040-11-29 00:00:00+00:00","GB","small"
"5b969a41","Personal services","2042-05-02 00:00:00+00:00","NL","small"
"f52f1ce5","Others","2042-05-02 00:00:00+00:00","FR","small"
"e9a463a3","Religion, politics & other memberships","2042-01-09 00:00:00+00:00","JP","small"
"29f2dd6f","Software","2042-05-02 00:00:00+00:00","US","small"
"b79eccac","Healthcare","2042-05-02 00:00:00+00:00","US","small"
"a99b7291","Others","2042-05-02 00:00:00+00:00","GB","small"
"eb59babb","Education","2042-04-26 00:00:00+00:00","US","small"
"49ee345e","Specialty retail","2042-05-02 00:00:00+00:00","GB","small"
"45431314","Others","2042-05-02 00:00:00+00:00","US","small"
"11ee6c67","Education","2042-05-02 00:00:00+00:00","SE","small"
"c5ea3dec","Personal services","2042-03-22 00:00:00+00:00","US","small"
"6ca8cb9d","Construction","2042-05-02 00:00:00+00:00","US","small"
"a0c90703","Clothing & accessory","2042-05-02 00:00:00+00:00","BG","small"
"3edbb2f1","Charity","2042-05-02 00:00:00+00:00","US","small"
"b3a7045b","Education","2042-05-02 00:00:00+00:00","BR","small"
"057b7139","Merchandise","2042-05-02 00:00:00+00:00","IT","small"
"f7e0f45b","Business services","2042-05-02 00:00:00+00:00","US","small"
"86e5a9ab","Business services","2042-05-02 00:00:00+00:00","MX","small"
"c0abf830","Merchandise","2042-05-02 00:00:00+00:00","AE","small"
"d000d48f","Education","2042-05-02 00:00:00+00:00","US","small"
"194c1fee","Others","2042-05-02 00:00:00+00:00","US","small"
"4308f8e6","Merchandise","2042-05-02 00:00:00+00:00","US","small"
"4ddb718b","Education","2042-05-02 00:00:00+00:00","AU","small"
"b0f333be","Education","2042-05-02 00:00:00+00:00","SE","small"
"943c108e","Software","2040-07-30 00:00:00+00:00","BR","small"
"796a53ec","Art & photography","2038-04-25 00:00:00+00:00","GB","small"
"beb09b4f","Education","2039-11-06 00:00:00+00:00","GB","small"
"71d04518","Education","2041-02-18 00:00:00+00:00","DE","small"
"d7954450","Personal services","2040-07-22 00:00:00+00:00","CZ","small"
"3067f191","Personal services","2042-05-03 00:00:00+00:00","US","medium"
"35c93189","Clothing & accessory","2042-05-03 00:00:00+00:00","US","small"
"7d399e2c","Medical services, drugs, testing labs & equipment medium","2042-05-03 00:00:00+00:00","GB","small"
"baa7658d","Personal services","2042-01-20 00:00:00+00:00","HK","small"
"811b284d","Digital goods","2042-05-03 00:00:00+00:00","US","small"
"dbabf320","Business services","2042-05-03 00:00:00+00:00","US","small"
"09f57b90","Business services","2042-04-07 00:00:00+00:00","CA","small"
"660d70b6","Others","2042-05-03 00:00:00+00:00","IN","small"
"41128ab1","Transportation & car rental","2042-05-03 00:00:00+00:00","IT","small"
"85125266","Leisure","2042-04-22 00:00:00+00:00","US","small"
"89a176f9","Others","2042-05-03 00:00:00+00:00","GB","small"
"33d6c7bc","Merchandise","2042-05-03 00:00:00+00:00","US","small"
"4.60E+13","Medical services, drugs, testing labs & equipment medium","2042-05-03 00:00:00+00:00","FR","small"
"9f2c9e49","Art & photography","2042-05-03 00:00:00+00:00","US","small"
"dcf0d07c","Merchandise","2042-05-03 00:00:00+00:00","MX","small"
"2f21f99e","Transportation & car rental","2042-05-03 00:00:00+00:00","US","small"
"12991dac","Food & drink","2042-05-03 00:00:00+00:00","ES","small"
"547d9a8b","Business services","2042-05-03 00:00:00+00:00","US","small"
"7b2d9b67","Ticketing & events","2042-05-03 00:00:00+00:00","ES","small"
"ee183131","Business services","2042-05-03 00:00:00+00:00","US","small"
"d4a9495b","Ticketing & events","2036-07-25 00:00:00+00:00","GB","small"
"b8db6f93","Others","2039-01-10 00:00:00+00:00","US","small"
"1e557fad","Business services","2039-08-12 00:00:00+00:00","DE","small"
"738cd7ba","Transportation & car rental","2039-12-11 00:00:00+00:00","NL","small"
"ffa3922a","Merchandise","2040-05-09 00:00:00+00:00","FR","small"
"5445139b","Grocery & food stores","2042-05-04 00:00:00+00:00","SG","small"
"122e7b67","Business services","2042-05-04 00:00:00+00:00","US","small"
"9cae82b4","Religion, politics & other memberships","2042-05-04 00:00:00+00:00","AU","small"
"8e15e27d","Business services","2041-04-20 00:00:00+00:00","FR","small"
"6b9ab628","Clothing & accessory","2042-05-04 00:00:00+00:00","US","small"
"567ef09a","Education","2042-05-04 00:00:00+00:00","US","small"
"f4000c2e","Digital goods","2042-05-04 00:00:00+00:00","US","small"
"04d3c50b","Grocery & food stores","2041-10-27 00:00:00+00:00","AU","small"
"21098956","Others","2042-05-04 00:00:00+00:00","US","small"
"3c1ac855","Food & drink","2042-03-21 00:00:00+00:00","GB","small"
"206ac46e","Grocery & food stores","2042-05-04 00:00:00+00:00","IT","small"
"84437c19","Business services","2042-05-04 00:00:00+00:00","US","small"
"3db3e832","Travel & lodging","2042-05-04 00:00:00+00:00","FR","small"
"9a90927d","Personal services","2042-05-04 00:00:00+00:00","IT","small"
"5e05b90d","Clothing & accessory","2042-05-04 00:00:00+00:00","SK","small"
"23a22641","Medical services, drugs, testing labs & equipment medium","2042-05-04 00:00:00+00:00","US","small"
"53ee048c","Personal services","2042-05-04 00:00:00+00:00","US","small"
"08b29710","Travel & lodging","2042-05-04 00:00:00+00:00","CA","small"
"93949521","Business services","2042-05-04 00:00:00+00:00","US","medium"
"bbebce1a","Software","2042-05-04 00:00:00+00:00","BR","small"
"9c1c366e","Others","2042-05-04 00:00:00+00:00","GB","small"
"6056fcf3","Charity","2042-05-04 00:00:00+00:00","GB","small"
"f45e1dd3","Others","2042-05-04 00:00:00+00:00","LV","small"
"74347333","Business services","2042-05-04 00:00:00+00:00","GB","small"
"016ae40d","Others","2042-05-04 00:00:00+00:00","US","small"
"ec100eda","Travel & lodging","2042-05-04 00:00:00+00:00","US","small"
"186c8cf4","Specialty retail","0","US","small"
"8a1eff40","Software","2042-05-04 00:00:00+00:00","GB","small"
"50f4e832","Software","2042-05-04 00:00:00+00:00","RO","small"
"21b2c326","Grocery & food stores","2042-05-04 00:00:00+00:00","FR","small"
"4731e4d3","Business services","2036-07-30 00:00:00+00:00","US","small"
"d3b517ca","Software","2042-05-05 00:00:00+00:00","US","small"
"e9279dc7","Business services","2037-12-31 00:00:00+00:00","US","small"
"81e8426e","Education","2038-04-11 00:00:00+00:00","CA","small"
"b7c15e3b","Business services","2042-05-05 00:00:00+00:00","CH","small"
"a411b23c","Clothing & accessory","2039-01-31 00:00:00+00:00","GB","small"
"7bbe9d16","Digital goods","2039-06-26 00:00:00+00:00","AU","small"
"ceb5e771","Rentals","2039-10-18 00:00:00+00:00","US","small"
"eee73426","Medical services, drugs, testing labs & equipment medium","2042-04-29 00:00:00+00:00","US","small"
"fe316ec6","Grocery & food stores","2042-05-05 00:00:00+00:00","GB","small"
"3d055592","Business services","2041-01-29 00:00:00+00:00","MX","small"
"ea615620","Leisure","2042-05-05 00:00:00+00:00","FR","small"
"93daf254","Furnishing","2042-05-05 00:00:00+00:00","DE","small"
"5af0de17","Charity","2042-05-05 00:00:00+00:00","GB","small"
"c2d4c695","Personal services","2042-05-05 00:00:00+00:00","US","small"
